time_s,actual_linear_mps,actual_angular_radps
10.765662908554077,0.02290100844599017,-0.14193512819058876
10.79989504814148,0.02290100844599017,-0.14193512819058876
10.899891376495361,0.02290100844599017,-0.14193512819058876
10.919301271438599,0.02135562405828834,-0.13404923974707844
10.999913930892944,0.02135562405828834,-0.13404923974707844
11.066425800323486,0.02267867292013889,-0.136176187568687
11.099895000457764,0.02267867292013889,-0.136176187568687
11.19987678527832,0.02267867292013889,-0.136176187568687
11.219414234161377,0.022109894607640013,-0.1332102370471629
11.299889326095581,0.022109894607640013,-0.1332102370471629
11.366776466369629,0.022941039421728586,-0.14060322603090591
11.39989423751831,0.022941039421728586,-0.14060322603090591
11.49997091293335,0.022941039421728586,-0.14060322603090591
11.519601583480835,0.02083007601664382,-0.1364232114567798
11.599921464920044,0.02083007601664382,-0.1364232114567798
11.666326761245728,0.02117389607585609,-0.14836086862028633
11.699893951416016,0.02117389607585609,-0.14836086862028633
11.799887657165527,0.02117389607585609,-0.14836086862028633
11.824398040771484,0.018745279313455033,-0.14355830424444638
11.899922132492065,0.018745279313455033,-0.14355830424444638
11.966772556304932,0.02042180317957946,-0.1647331883622862
11.999898910522461,0.02042180317957946,-0.1647331883622862
12.099905729293823,0.02042180317957946,-0.1647331883622862
12.119632959365845,0.01726667798489044,-0.15631480976887388
12.199828863143921,0.01726667798489044,-0.15631480976887388
12.267018795013428,0.017791078310698767,-0.16605223017892876
12.299904108047485,0.017791078310698767,-0.16605223017892876
12.39988088607788,0.017791078310698767,-0.16605223017892876
12.420231580734253,0.01628935838026896,-0.16480005130306638
12.499895811080933,0.01628935838026896,-0.16480005130306638
12.58352518081665,0.014990504961885084,-0.15682554877965849
12.59988784790039,0.014990504961885084,-0.15682554877965849
12.699896574020386,0.014990504961885084,-0.15682554877965849
12.723921060562134,0.016071096152156145,-0.1846538933951048
12.799899578094482,0.016071096152156145,-0.1846538933951048
12.87949514389038,0.014330795638107185,-0.16965495179821052
12.899940252304077,0.014330795638107185,-0.16965495179821052
12.999895334243774,0.014330795638107185,-0.16965495179821052
13.019381046295166,0.014760442783212521,-0.19443254872135227
13.099917888641357,0.014760442783212521,-0.19443254872135227
13.179234504699707,0.012760924580327022,-0.17155355650594575
13.199907302856445,0.012760924580327022,-0.17155355650594575
13.299906492233276,0.012760924580327022,-0.17155355650594575
13.319446563720703,0.014261647701942118,-0.19937619560330003
13.399936199188232,0.014261647701942118,-0.19937619560330003
13.480603218078613,0.01221798099351407,-0.17411811435309443
13.499876022338867,0.01221798099351407,-0.17411811435309443
13.599891424179077,0.01221798099351407,-0.17411811435309443
13.623543739318848,0.012354641069910265,-0.1995904324688865
13.699924230575562,0.012354641069910265,-0.1995904324688865
13.77934718132019,0.010842916407597526,-0.18520242140641352
13.799922943115234,0.010842916407597526,-0.18520242140641352
13.899888277053833,0.010842916407597526,-0.18520242140641352
13.920403480529785,0.011704944272481768,-0.20843491250881094
13.999911069869995,0.011704944272481768,-0.20843491250881094
14.081336498260498,0.010128356501393015,-0.1834946373210657
14.099861860275269,0.010128356501393015,-0.1834946373210657
14.199894666671753,0.010128356501393015,-0.1834946373210657
14.223352193832397,0.01011531680611745,-0.21161242758397703
14.299889087677002,0.01011531680611745,-0.21161242758397703
14.383535623550415,0.009207202788208288,-0.1897042496557461
14.39993929862976,0.009207202788208288,-0.1897042496557461
14.499911308288574,0.009207202788208288,-0.1897042496557461
14.519468307495117,0.010807519986159926,-0.22449910323271585
14.59989595413208,0.010807519986159926,-0.22449910323271585
14.666316986083984,0.009025902184974469,-0.21051742957440464
14.699877738952637,0.009025902184974469,-0.21051742957440464
14.799898386001587,0.009025902184974469,-0.21051742957440464
14.819729804992676,0.008165272262232952,-0.20232146331725534
14.899902105331421,0.008165272262232952,-0.20232146331725534
14.966867208480835,0.00792772868407083,-0.21384690140816662
14.999916315078735,0.00792772868407083,-0.21384690140816662
15.099894285202026,0.00792772868407083,-0.21384690140816662
15.123500347137451,0.0079851688173707,-0.20167748349232184
15.199943780899048,0.0079851688173707,-0.20167748349232184
15.279805421829224,0.007695576095403903,-0.20390825832407788
15.300102949142456,0.007695576095403903,-0.20390825832407788
15.3998703956604,0.007695576095403903,-0.20390825832407788
15.423706769943237,0.007799869313228132,-0.22341434543094582
15.4999258518219,0.007799869313228132,-0.22341434543094582
15.583618640899658,0.006312254242968843,-0.20137528360514934
15.599884748458862,0.006312254242968843,-0.20137528360514934
15.699890613555908,0.006312254242968843,-0.20137528360514934
15.71939206123352,0.007476798634421689,-0.2376352320694967
15.799978494644165,0.007476798634421689,-0.2376352320694967
15.879668474197388,0.005664522415385974,-0.2025604534615872
15.899883270263672,0.005664522415385974,-0.2025604534615872
15.999907732009888,0.005664522415385974,-0.2025604534615872
16.019463062286377,0.006672570561471483,-0.23535540209379166
16.09988760948181,0.006672570561471483,-0.23535540209379166
16.17944359779358,0.0062137644012208865,-0.2068560971909323
16.19991183280945,0.0062137644012208865,-0.2068560971909323
16.29992914199829,0.0062137644012208865,-0.2068560971909323
16.319639682769775,0.006639799351029388,-0.23594513331744343
16.399928092956543,0.006639799351029388,-0.23594513331744343
16.483453512191772,0.005132967694241708,-0.2037694635339346
16.49990701675415,0.005132967694241708,-0.2037694635339346
16.599881887435913,0.005132967694241708,-0.2037694635339346
16.62348508834839,0.00562173561877026,-0.24001801890601235
16.699878931045532,0.00562173561877026,-0.24001801890601235
16.779440879821777,0.005256501985930147,-0.21529551358260637
16.799821138381958,0.005256501985930147,-0.21529551358260637
16.899884462356567,0.005256501985930147,-0.21529551358260637
16.923496961593628,0.005384904390915504,-0.23617126973737443
16.99992847442627,0.005384904390915504,-0.23617126973737443
17.079331636428833,0.005334334003337153,-0.21964181714201578
17.099896907806396,0.005334334003337153,-0.21964181714201578
17.19989013671875,0.005334334003337153,-0.21964181714201578
17.2195463180542,0.005628054534928872,-0.2451345597798508
17.299899578094482,0.005628054534928872,-0.2451345597798508
17.37965488433838,0.004557901969420443,-0.2154834887773905
17.399875164031982,0.004557901969420443,-0.2154834887773905
17.499895572662354,0.004557901969420443,-0.2154834887773905
17.523444175720215,0.004995273766565549,-0.24040587547224454
17.59992241859436,0.004995273766565549,-0.24040587547224454
17.665874242782593,0.004827778567070624,-0.2429018116092288
17.69990372657776,0.004827778567070624,-0.2429018116092288
17.799893856048584,0.004827778567070624,-0.2429018116092288
17.819299459457397,0.0039075286101482865,-0.2267427743828064
17.89991545677185,0.0039075286101482865,-0.2267427743828064
17.9667911529541,0.004103685703576686,-0.23563726927657888
18.00013017654419,0.004103685703576686,-0.23563726927657888
18.099894523620605,0.004103685703576686,-0.23563726927657888
18.123422145843506,0.003338408812610799,-0.22277458807229783
18.199910402297974,0.003338408812610799,-0.22277458807229783
18.26706862449646,0.003746846574929477,-0.2417116060036795
18.299859046936035,0.003746846574929477,-0.2417116060036795
18.399898052215576,0.003746846574929477,-0.2417116060036795
18.420358419418335,0.002961349560471921,-0.2290047851035825
18.499890327453613,0.002961349560471921,-0.2290047851035825
18.57944679260254,0.0029497296501621167,-0.22144041873717052
18.599942207336426,0.0029497296501621167,-0.22144041873717052
18.69992232322693,0.0029497296501621167,-0.22144041873717052
18.719509601593018,0.003514510649915502,-0.2535712596344676
18.799907207489014,0.003514510649915502,-0.2535712596344676
18.87942361831665,0.0032698715249523946,-0.22251296064030418
18.899869918823242,0.0032698715249523946,-0.22251296064030418
18.99989914894104,0.0032698715249523946,-0.22251296064030418
19.01987075805664,0.0028911959937290635,-0.2551616841635413
19.099918365478516,0.0028911959937290635,-0.2551616841635413
19.18035578727722,0.0017663703360909985,-0.22312360427852146
19.199918508529663,0.0017663703360909985,-0.22312360427852146
19.29988718032837,0.0017663703360909985,-0.22312360427852146
19.32335925102234,0.0024510891329277834,-0.2525090594454698
19.399922847747803,0.0024510891329277834,-0.2525090594454698
19.484169006347656,0.0017151601359283383,-0.22529343035475394
19.499871253967285,0.0017151601359283383,-0.22529343035475394
19.59990358352661,0.0017151601359283383,-0.22529343035475394
19.623515844345093,0.002419190797767534,-0.25765756536450285
19.69986391067505,0.002419190797767534,-0.25765756536450285
19.77940058708191,0.0022116859862000987,-0.2316741070544604
19.799877643585205,0.0022116859862000987,-0.2316741070544604
19.899909734725952,0.0022116859862000987,-0.2316741070544604
19.91984272003174,0.0024412383655090797,-0.2569778430285187
20.000882148742676,0.0024412383655090797,-0.2569778430285187
20.08350419998169,0.00205977966341013,-0.22043153386551032
20.099894285202026,0.00205977966341013,-0.22043153386551032
20.19990038871765,0.00205977966341013,-0.22043153386551032
20.22360062599182,0.0016953103029545002,-0.2600387255015693
20.299925804138184,0.0016953103029545002,-0.2600387255015693
20.379340887069702,0.0013282426753689763,-0.2335493370857114
20.399941444396973,0.0013282426753689763,-0.2335493370857114
20.499884843826294,0.0013282426753689763,-0.2335493370857114
20.52649760246277,0.0013927022126807298,-0.24759512000672113
20.599847555160522,0.0013927022126807298,-0.24759512000672113
20.666025400161743,0.0010982060173987812,-0.2614416700169976
20.699912786483765,0.0010982060173987812,-0.2614416700169976
20.799901485443115,0.0010982060173987812,-0.2614416700169976
20.819441318511963,0.001385820958770434,-0.23780562803765645
20.89986562728882,0.001385820958770434,-0.23780562803765645
20.966856718063354,0.001728078078754025,-0.24761539838988586
20.999921083450317,0.001728078078754025,-0.24761539838988586
21.099915027618408,0.001728078078754025,-0.24761539838988586
21.120417833328247,0.0019208525847455166,-0.24004420774952892
21.199907779693604,0.0019208525847455166,-0.24004420774952892
21.279531240463257,0.0015528786088703228,-0.22923016208847416
21.29987120628357,0.0015528786088703228,-0.22923016208847416
21.39991044998169,0.0015528786088703228,-0.22923016208847416
21.420814037322998,0.0015861751803446927,-0.2599903805218833
21.499913692474365,0.0015861751803446927,-0.2599903805218833
21.58350920677185,0.0008594146892263385,-0.22865728495203552
21.599883556365967,0.0008594146892263385,-0.22865728495203552
21.699898719787598,0.0008594146892263385,-0.22865728495203552
21.719555139541626,0.0013797331046533565,-0.2727084718075047
21.799909591674805,0.0013797331046533565,-0.2727084718075047
21.883349180221558,0.0009355057568517233,-0.2268601460365434
21.899894952774048,0.0009355057568517233,-0.2268601460365434
21.99987769126892,0.0009355057568517233,-0.2268601460365434
22.02360248565674,0.0010378989140555558,-0.2647325059074601
22.099997520446777,0.0010378989140555558,-0.2647325059074601
22.179762601852417,0.0010916274705877957,-0.23712233792290544
22.19988512992859,0.0010916274705877957,-0.23712233792290544
22.29988431930542,0.0010916274705877957,-0.23712233792290544
22.31958556175232,0.0012328737052752434,-0.26410894486340747
22.3999183177948,0.0012328737052752434,-0.26410894486340747
22.47930335998535,0.0009593812917330705,-0.23205034993793663
22.499905109405518,0.0009593812917330705,-0.23205034993793663
22.59998393058777,0.0009593812917330705,-0.23205034993793663
22.619588375091553,0.0010649712706239656,-0.2646044003165693
22.699918270111084,0.0010649712706239656,-0.2646044003165693
22.779521465301514,0.0009221614634724873,-0.2309894704769553
22.799919843673706,0.0009221614634724873,-0.2309894704769553
22.89990472793579,0.0009221614634724873,-0.2309894704769553
22.91723084449768,0.0003894476466653682,-0.163081202041127
22.99991250038147,0.0003894476466653682,-0.163081202041127
23.060837507247925,0.0006535458508410297,-0.037578886423359235
23.09990358352661,0.0006535458508410297,-0.037578886423359235
23.19989562034607,0.0006535458508410297,-0.037578886423359235
23.214226722717285,6.243523475519402e-05,-0.04317396483321643
23.299912929534912,6.243523475519402e-05,-0.04317396483321643
23.36167597770691,0.0006624943302746839,-0.0540062780022941
23.39992117881775,0.0006624943302746839,-0.0540062780022941
23.499950170516968,0.0006624943302746839,-0.0540062780022941
23.51584792137146,0.0009069264889797531,-0.05562689526584717
23.599945545196533,0.0009069264889797531,-0.05562689526584717
23.669044017791748,0.05691269153332477,-0.12196469813435482
23.69993257522583,0.05691269153332477,-0.12196469813435482
23.799886465072632,0.05691269153332477,-0.12196469813435482
23.81602430343628,0.08143404579057603,-0.15080740837116996
23.89990210533142,0.08143404579057603,-0.15080740837116996
23.968741416931152,0.09067867411689964,-0.12579627958402534
23.999921321868896,0.09067867411689964,-0.12579627958402534
24.09990358352661,0.09067867411689964,-0.12579627958402534
24.116220712661743,0.10858797642520046,-0.1017890521746811
24.199878692626953,0.10858797642520046,-0.1017890521746811
24.269020080566406,0.11819487621494931,-0.10307109658260906
24.299883365631104,0.11819487621494931,-0.10307109658260906
24.39988660812378,0.11819487621494931,-0.10307109658260906
24.41666078567505,0.13754229351329084,-0.08400173085253332
24.499889373779297,0.13754229351329084,-0.08400173085253332
24.569453239440918,0.1429208579880397,-0.06421472634363067
24.599947690963745,0.1429208579880397,-0.06421472634363067
24.699873447418213,0.1429208579880397,-0.06421472634363067
24.716957330703735,0.15565425930864746,-0.07021776985163188
24.799895763397217,0.15565425930864746,-0.07021776985163188
24.869738817214966,0.15590661986885884,-0.061367232571410725
24.89989948272705,0.15590661986885884,-0.061367232571410725
24.999876737594604,0.15590661986885884,-0.061367232571410725
25.01697301864624,0.16694524729088056,-0.08595735381239716
25.09989070892334,0.16694524729088056,-0.08595735381239716
25.170526027679443,0.1470402960009827,-0.1092074814632341
25.199883937835693,0.1470402960009827,-0.1092074814632341
25.29988384246826,0.1470402960009827,-0.1092074814632341
25.317764043807983,0.15038082035302117,-0.13990879955854177
25.39989399909973,0.15038082035302117,-0.13990879955854177
25.469985485076904,0.14810005040647334,-0.1324973263194702
25.499871492385864,0.14810005040647334,-0.1324973263194702
25.59989094734192,0.14810005040647334,-0.1324973263194702
25.617586135864258,0.1568760613131445,-0.11455235596341988
25.699934244155884,0.1568760613131445,-0.11455235596341988
25.770450353622437,0.1583908774577073,-0.10390446573198621
25.800045251846313,0.1583908774577073,-0.10390446573198621
25.899872064590454,0.1583908774577073,-0.10390446573198621
25.917749404907227,0.1670667989415294,-0.09082826826016369
25.999906539916992,0.1670667989415294,-0.09082826826016369
26.070631504058838,0.16378464992581943,-0.08372148115423302
26.099942922592163,0.16378464992581943,-0.08372148115423302
26.199876070022583,0.16378464992581943,-0.08372148115423302
26.21809697151184,0.17090474512790577,-0.06851516420046382
26.29989743232727,0.17090474512790577,-0.06851516420046382
26.370985984802246,0.16779869925913804,-0.06351645552066822
26.39993166923523,0.16779869925913804,-0.06351645552066822
26.499873161315918,0.16779869925913804,-0.06351645552066822
26.518301248550415,0.17444649329942397,-0.04358886999972566
26.5998854637146,0.17444649329942397,-0.04358886999972566
26.666028261184692,0.17424551670890306,-0.027000988804694592
26.699888467788696,0.17424551670890306,-0.027000988804694592
26.799890995025635,0.17424551670890306,-0.027000988804694592
26.818487882614136,0.17171360413129322,-0.025754527982817625
26.899896383285522,0.17171360413129322,-0.025754527982817625
26.966246604919434,0.17869327838478244,-0.015069346109706887
26.999911308288574,0.17869327838478244,-0.015069346109706887
27.09987163543701,0.17869327838478244,-0.015069346109706887
27.11872100830078,0.17486257362353672,-0.014195022140416416
27.19991660118103,0.17486257362353672,-0.014195022140416416
27.266406536102295,0.18197228855254888,-0.0037286745747885583
27.299911499023438,0.18197228855254888,-0.0037286745747885583
27.399900436401367,0.18197228855254888,-0.0037286745747885583
27.419241428375244,0.1779591826194068,-0.0043863178814642495
27.49990200996399,0.1779591826194068,-0.0043863178814642495
27.566643476486206,0.185726745410274,0.006984406748619769
27.599893808364868,0.185726745410274,0.006984406748619769
27.69989252090454,0.185726745410274,0.006984406748619769
27.719209671020508,0.18232767527893876,-0.005429781695114044
27.79986548423767,0.18232767527893876,-0.005429781695114044
27.866946697235107,0.19038782432173235,-0.010858004962168953
27.89997172355652,0.19038782432173235,-0.010858004962168953
27.999929189682007,0.19038782432173235,-0.010858004962168953
28.019619464874268,0.1856128171431362,-0.0037950575995808478
28.099932432174683,0.1856128171431362,-0.0037950575995808478
28.167311906814575,0.20214306034945695,-0.003015221757313724
28.200153827667236,0.20214306034945695,-0.003015221757313724
28.299883365631104,0.20214306034945695,-0.003015221757313724
28.32090926170349,0.20611870962559964,0.0030240055105698257
28.39988946914673,0.20611870962559964,0.0030240055105698257
28.467449188232422,0.22307751242134316,0.0031696429813192484
28.49988842010498,0.22307751242134316,0.0031696429813192484
28.599882125854492,0.22307751242134316,0.0031696429813192484
28.620132446289062,0.20553372495443323,0.00903224377241163
28.699906826019287,0.20553372495443323,0.00903224377241163
28.768045663833618,0.2027736929973822,0.002816481143555205
28.799893856048584,0.2027736929973822,0.002816481143555205
28.89990520477295,0.2027736929973822,0.002816481143555205
28.92027974128723,0.19934600089736973,0.00044036291538804284
28.999976873397827,0.19934600089736973,0.00044036291538804284
29.06837821006775,0.20814596696300758,0.003621279405346227
29.09988570213318,0.20814596696300758,0.003621279405346227
29.199936389923096,0.20814596696300758,0.003621279405346227
29.22066903114319,0.2130310818691622,0.0022638797223078003
29.29982280731201,0.2130310818691622,0.0022638797223078003
29.368062496185303,0.23283144712804243,0.004385813105191351
29.399919033050537,0.23283144712804243,0.004385813105191351
29.499929666519165,0.23283144712804243,0.004385813105191351
29.52094078063965,0.23026644069927216,-0.007360658028773177
29.599923133850098,0.23026644069927216,-0.007360658028773177
29.668801069259644,0.24100868823172647,-0.010201254608034685
29.699926376342773,0.24100868823172647,-0.010201254608034685
29.79991316795349,0.24100868823172647,-0.010201254608034685
29.816874742507935,0.2428345085618096,-0.003977606742809163
29.89987087249756,0.2428345085618096,-0.003977606742809163
29.96874690055847,0.23964905413775917,-0.002333179402983117
29.999907970428467,0.23964905413775917,-0.002333179402983117
30.099886178970337,0.23964905413775917,-0.002333179402983117
30.116430282592773,0.23734169128211663,0.003955694854701937
30.199900150299072,0.23734169128211663,0.003955694854701937
30.268967390060425,0.21997006796987723,-0.0023230084812437407
30.299898147583008,0.21997006796987723,-0.0023230084812437407
30.399921417236328,0.21997006796987723,-0.0023230084812437407
30.41673183441162,0.22881186824986863,-0.004147960448672022
30.499900579452515,0.22881186824986863,-0.004147960448672022
30.56946301460266,0.2227379799532773,-0.001473549498592977
30.59988522529602,0.2227379799532773,-0.001473549498592977
30.699902772903442,0.2227379799532773,-0.001473549498592977
30.71707010269165,0.23300055555938814,-0.012522028075006124
30.79989218711853,0.23300055555938814,-0.012522028075006124
30.86945629119873,0.2268873242697765,-0.013229123527446623
30.89992046356201,0.2268873242697765,-0.013229123527446623
30.999894857406616,0.2268873242697765,-0.013229123527446623
31.017122268676758,0.23419176463490476,-0.007425908903543783
31.099926471710205,0.23419176463490476,-0.007425908903543783
31.169679164886475,0.22827816982976537,-0.011174104672120322
31.19994044303894,0.22827816982976537,-0.011174104672120322
31.299883365631104,0.22827816982976537,-0.011174104672120322
31.317224740982056,0.23690130406012433,-0.012754426611818297
31.39984631538391,0.23690130406012433,-0.012754426611818297
31.470061779022217,0.2292508181802704,-0.00842787816247921
31.499926805496216,0.2292508181802704,-0.00842787816247921
31.599897146224976,0.2292508181802704,-0.00842787816247921
31.6198570728302,0.2354275964934126,-0.018476693294209277
31.699886798858643,0.2354275964934126,-0.018476693294209277
31.770206212997437,0.2352864978006305,-0.02149796767765253
31.79988384246826,0.2352864978006305,-0.02149796767765253
31.89991068840027,0.2352864978006305,-0.02149796767765253
31.917900562286377,0.23955465440971346,-0.010699035831962661
31.99989676475525,0.23955465440971346,-0.010699035831962661
32.07068109512329,0.23269546654480117,-0.017582856086907107
32.09994554519653,0.23269546654480117,-0.017582856086907107
32.19988536834717,0.23269546654480117,-0.017582856086907107
32.217973947525024,0.24172909461515885,-0.011670980817532171
32.29993391036987,0.24172909461515885,-0.011670980817532171
32.37059020996094,0.23437666515763267,-0.025508464360529497
32.3998908996582,0.23437666515763267,-0.025508464360529497
32.49989318847656,0.23437666515763267,-0.025508464360529497
32.51884388923645,0.24212623760219731,-0.0301349687427099
32.599902391433716,0.24212623760219731,-0.0301349687427099
32.66593337059021,0.24434214275647065,-0.02350445361732196
32.69990801811218,0.24434214275647065,-0.02350445361732196
32.79991316795349,0.24434214275647065,-0.02350445361732196
32.818641901016235,0.23679376468456897,-0.035088222718633495
32.899959087371826,0.23679376468456897,-0.035088222718633495
32.96608281135559,0.24556547296373743,-0.036666589823845415
32.99990749359131,0.24556547296373743,-0.036666589823845415
33.099913120269775,0.24556547296373743,-0.036666589823845415
33.11900448799133,0.23648876460353227,-0.028087816038526656
33.19998097419739,0.23648876460353227,-0.028087816038526656
33.26626467704773,0.24577578906923728,-0.033817583169983914
33.299904108047485,0.24577578906923728,-0.033817583169983914
33.39988446235657,0.24577578906923728,-0.033817583169983914
33.41913366317749,0.2383494726614517,-0.04056439140732011
33.49988079071045,0.2383494726614517,-0.04056439140732011
33.56754779815674,0.24475532775605433,-0.03965255705407199
33.59991121292114,0.24475532775605433,-0.03965255705407199
33.69988751411438,0.24475532775605433,-0.03965255705407199
33.719374656677246,0.23830761644030435,-0.028006506537717087
33.799877405166626,0.23830761644030435,-0.028006506537717087
33.86686420440674,0.24644549756234585,-0.033018268301220656
33.89990520477295,0.24644549756234585,-0.033018268301220656
33.99988126754761,0.24644549756234585,-0.033018268301220656
34.01945233345032,0.23826097447611996,-0.02940447461726524
34.100170850753784,0.23826097447611996,-0.02940447461726524
34.16714143753052,0.2442579342109059,-0.020166777513961932
34.19989061355591,0.2442579342109059,-0.020166777513961932
34.29987907409668,0.2442579342109059,-0.020166777513961932
34.319830656051636,0.236773536981364,-0.022234759962885646
34.39991474151611,0.236773536981364,-0.022234759962885646
34.46740984916687,0.2449849524730801,-0.021804128001418482
34.49990367889404,0.2449849524730801,-0.021804128001418482
34.599886894226074,0.2449849524730801,-0.021804128001418482
34.61984300613403,0.23565086581129827,-0.010680560730489674
34.699925899505615,0.23565086581129827,-0.010680560730489674
34.767784118652344,0.24199045055078866,-0.012267184842805166
34.79990911483765,0.24199045055078866,-0.012267184842805166
34.89988327026367,0.24199045055078866,-0.012267184842805166
34.92021059989929,0.2342915020528768,-0.008953215082471155
