time_s,command_linear_mps,command_angular_radps,command_age_s,actual_linear_mps,actual_angular_radps,left_wheel_mps,right_wheel_mps,left_tick,right_tick,x_m,y_m
2.708874226,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.759806156,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.807456494,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.8094589709999997,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.841118098,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.907872916,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.9166979790000003,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
2.997726202,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.004819393,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.010550022,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.079508782,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.094351292,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.108832121,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.144118309,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.208850146,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.215903998,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.260645628,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.296905995,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.308814764,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.351408244,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.408876658,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.426953554,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.4992315769999998,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.5010924340000003,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.508860827,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.5725491050000002,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.608830691,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.639994145,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.655536414,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.708938599,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.719720364,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.74103427,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.808820725,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.820127488,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.851830244,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.896328211,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.90896225,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
3.956294299,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.008829356,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.029590369,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.045691729,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.09675026,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.108800173,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.175706148,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.194669962,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.208828926,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.244301558,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.301119805,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.310441017,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.360643864,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.395425797,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.40883255,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.456201077,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.508879423,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.524435997,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.541060925,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.594546795,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.60880208,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.671662569,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.690922499,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.709096194,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.751486302,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.808805943,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.819445372,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.85178423,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.898492098,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.908861637,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
4.9721741680000004,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.008804083,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.024322272,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.047737599,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.108798504,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.122874022,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.142044545,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.196057082,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.208696843,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.268479824,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.299761772,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.30880642,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.343292714,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.408805371,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.419718981,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.475925923,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.49400115,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.509422541,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.547958851,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.603875637,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.60875535,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.643202305,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.695767165,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.708849192,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.7639613149999995,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.8088305,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.837691784,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.844930411,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.908830881,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.912610293,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.984477997,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
5.990375519,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.008810044,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.051384926,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.108747721,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.112197638,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.145300627,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.199673891,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.208764315,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.267676592,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.297291279,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.30877328,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.344002486,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.40337348,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.408763886,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.459951163,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.498665095,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.508861065,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.564226389,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.609219313,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.608823538,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.64557004,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.704214812,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.708830595,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.771479369,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.808805466,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.842796088,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.845415831,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.908805132,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.919454337,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.991879225,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
6.994636536,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.008843422,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.059456826,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.109282732,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.110358715,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.143882513,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.196396113,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.2087945940000004,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.263933897,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.308782339,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.3353376390000005,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.340361357,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.408848286,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.411520481,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.491918087,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.495326996,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.508935929,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.575714827,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.592900992,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.608788014,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.651813984,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.70881486,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.727656603,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.743089676,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.795726538,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.808797598,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.863839627,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.909099579,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.931996584,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
7.9450399879999996,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.003504992,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.008741141,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.075404644,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.094510079,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.1088202,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.151632786,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.208841086,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.227716208,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.243935824,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.303761483,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.308833361,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.371944905,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.408835173,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.443217516,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.446596861,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.491737843,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.508818627,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.587367773,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.594913006,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.608780623,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.656366587,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.708943129,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.731556177,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.747482539,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.79958272,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.809286595,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.883503199,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.894270659,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.908777953,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
8.955918312,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.008831025,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.027619124,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.044918061,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.107786656,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.109339714,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.187143803,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.193732739,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.208771229,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.259548903,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.308783532,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.327299357,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.343632222,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.407822371,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.409332991,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.483516693,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.493021012,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
9.508786202,0.0,0.0,,0.0,0.0,0.0,0.0,10775551,11174203,0.0,-0.8
