time_s,linear_mps,angular_radps
30.754669428,0.0,-0.45
30.773892403,0.0,-0.45
30.793971539,0.0,-0.45
30.814188481,0.0,-0.45
30.833883524,0.0,-0.45
30.854101658,0.0,-0.45
30.873939753,0.0,-0.45
30.893932104,0.0,-0.45
30.914387465,0.0,-0.45
30.933942795,0.0,-0.45
30.954878331,0.0,-0.45
30.974197626,0.0,-0.45
30.994313956,0.0,-0.45
31.014620066,0.0,-0.45
31.03387332,0.0,-0.45
31.054193974,0.0,-0.45
31.0743711,0.0,-0.45
31.094088078,0.0,-0.45
31.114502192,0.0,-0.45
31.134182453,0.0,-0.45
31.15414691,0.0,-0.45
31.174313546,0.0,-0.45
31.194287539,0.0,-0.45
31.214061261,0.0,-0.45
31.234307766,0.0,-0.45
31.254257679,0.0,-0.45
31.274204493,0.0,-0.45
31.294312239,0.0,-0.45
31.314245224,0.0,-0.45
31.334314347,0.0,-0.45
31.354248524,0.0,-0.45
31.374059916,0.0,-0.45
31.394304514,0.0,-0.45
31.413880587,0.0,-0.45
31.434181691,0.0,-0.45
31.454344988,0.0,-0.45
31.47426796,0.0,-0.45
31.49401474,0.0,-0.45
31.514030934,0.0,-0.45
31.5342834,0.0,-0.45
31.554204226,0.0,-0.45
31.574275017,0.0,-0.45
31.594321967,0.0,-0.45
31.614025355,0.0,-0.45
31.633905173,0.0,-0.45
31.653974295,0.0,-0.45
31.674214602,0.0,-0.45
31.694393397,0.0,-0.45
31.714010716,0.0,-0.45
31.733881712,0.0,-0.45
31.753911734,0.0,-0.45
31.774172545,0.0,-0.45
31.795010329,0.0,-0.45
31.813824892,0.0,-0.45
31.833974123,0.0,-0.45
31.853886605,0.0,-0.45
31.873968363,0.0,-0.45
31.894043684,0.0,-0.45
31.915010214,0.0,-0.45
31.933962584,0.0,-0.45
31.954062701,0.0,-0.45
31.973878622,0.0,-0.45
31.999488116,0.0,-0.45
32.013902188,0.0,-0.45
32.033997298,0.0,-0.45
32.054200888,0.0,-0.45
32.074178219,0.0,-0.45
32.09403205,0.0,-0.45
32.114167691,0.0,-0.45
32.13394332,0.0,-0.45
32.154189587,0.0,-0.45
32.173959494,0.0,-0.45
32.194023371,0.0,-0.45
32.213931799,0.0,-0.45
32.234028817,0.0,-0.45
32.253858328,0.0,-0.45
32.273948908,0.0,-0.45
32.294057846,0.0,-0.45
32.313937903,0.0,-0.45
32.333985091,0.0,-0.45
32.354918719,0.0,-0.45
32.374002457,0.0,-0.45
32.393964768000004,0.0,-0.45
32.414294958,0.0,-0.45
32.434363842,0.0,-0.45
32.453914166,0.0,-0.45
32.473940134,0.0,-0.45
32.494285345,0.0,-0.45
32.5153265,0.0,-0.45
32.534890414,0.0,-0.45
32.553815365,0.0,-0.45
32.573923827,0.0,-0.45
32.594019175,0.0,-0.45
32.613886118,0.0,-0.45
32.634015084,0.0,-0.45
32.653795958,0.0,-0.45
32.674055338,0.0,-0.45
32.694120646,0.0,-0.45
32.713891745,0.0,-0.45
32.733914376,0.0,-0.45
32.753974438,0.0,-0.45
32.774079085,0.0,-0.45
32.793973685,0.0,-0.45
32.813916684,0.0,-0.45
32.83416152,0.0,-0.45
32.853957892,0.0,-0.45
32.874096632,0.0,-0.45
32.894127369,0.0,-0.45
32.914027691,0.0,-0.45
32.934034109,0.0,-0.45
32.953969241,0.0,-0.45
32.974018097,0.0,-0.45
32.994003535,0.0,-0.45
33.01383996,0.0,-0.45
33.034402848,0.0,-0.45
33.054155588,0.0,-0.45
33.074048519,0.0,-0.45
33.094074011,0.0,-0.45
33.11389494,0.0,-0.45
33.134281874,0.0,-0.45
33.153995753,0.0,-0.45
33.173912526,0.0,-0.45
33.194364786,0.0,-0.45
33.21399951,0.0,-0.45
33.234018088,0.0,-0.45
33.253925562,0.0,-0.45
33.273979187,0.0,-0.45
33.293999195,0.0,-0.45
33.314899683,0.0,-0.45
33.333954573,0.0,-0.45
33.354156256,0.0,-0.45
33.373967648,0.0,-0.45
33.399274111,0.0,-0.45
33.418880225,0.0,-0.45
33.434270621,0.0,-0.45
33.453922749,0.0,-0.45
33.474076987,0.0,-0.45
33.494127035,0.0,-0.45
33.513899327,0.0,-0.45
33.534121514,0.0,-0.45
33.553966761,0.0,-0.45
33.574010134,0.0,-0.45
33.594297409,0.0,-0.45
33.613971711,0.0,-0.45
33.634816885,0.0,-0.45
33.654062271,0.0,-0.45
33.674197197,0.0,-0.45
33.694000006,0.0,-0.45
33.713860035,0.0,-0.45
33.734089375,0.0,-0.45
33.753931046,0.0,-0.45
33.774033308,0.0,-0.45
33.794163466,0.0,-0.45
33.81387353,0.0,-0.45
33.834010601,0.0,-0.45
33.853958369,0.0,-0.45
33.874027014,0.0,-0.45
33.894914389,0.0,-0.45
33.913960934,0.0,-0.45
33.934090853,0.0,-0.45
33.954871416,0.0,-0.45
33.973812342,0.0,-0.45
33.994045973,0.0,-0.45
34.01390791,0.0,-0.45
34.033943415,0.0,-0.45
34.05443573,0.0,-0.45
34.073951245,0.0,-0.45
34.094085694,0.0,-0.45
34.113753081,0.0,-0.45
34.13412261,0.0,-0.45
34.153962612,0.0,-0.45
34.17419672,0.0,-0.45
34.194179058,0.0,-0.45
34.213808775,0.0,-0.45
34.233966828,0.0,-0.45
34.253895522,0.0,-0.45
34.27404809,0.0,-0.45
34.293991328,0.0,-0.45
34.314752341,0.0,-0.45
34.333960772,0.0,-0.45
34.353931189,0.0,-0.45
34.374061585,0.0,-0.45
34.394998312,0.0,-0.45
34.414406777,0.0,-0.45
34.433964014,0.0,-0.45
34.453831435,0.0,-0.45
34.473992586,0.0,-0.45
34.494186879,0.0,-0.45
34.51609993,0.0,-0.45
34.534044743,0.0,-0.45
34.555973769,0.0,-0.45
34.574072361,0.0,-0.45
34.59391594,0.0,-0.45
34.613770247,0.0,-0.45
34.633929015,0.0,-0.45
34.654169321,0.0,-0.45
34.673909188,0.0,-0.45
34.693925381,0.0,-0.45
34.714154005,0.0,-0.45
34.733961106,0.0,-0.45
34.754011631,0.0,-0.45
34.77390647,0.0,-0.45
34.793964863,0.0,-0.45
34.815651656,0.0,-0.45
34.833864212,0.0,-0.45
34.854266405,0.0,-0.45
34.87463975,0.0,-0.45
34.89398861,0.0,-0.45
34.913912297,0.0,-0.45
34.93385768,0.0,-0.45
34.954055786,0.0,-0.45
34.97401762,0.0,-0.45
34.994013071,0.0,-0.45
35.013878346,0.0,-0.45
35.033899069,0.0,-0.45
35.053959608,0.0,-0.45
35.074092865,0.0,-0.45
35.094385147,0.0,-0.45
35.113689185,0.0,-0.45
35.134083987,0.0,-0.45
35.154343605,0.0,-0.45
35.174022198,0.0,-0.45
35.193989754,0.0,-0.45
35.214193583,0.0,-0.45
35.233939171,0.0,-0.45
35.254164458,0.0,-0.45
35.274067402,0.0,-0.45
35.294191122,0.0,-0.45
35.313870192,0.0,-0.45
35.334039688,0.0,-0.45
35.353857041,0.0,-0.45
35.373941899,0.0,-0.45
35.393968106,0.0,-0.45
35.413863659,0.0,-0.45
35.434005022,0.0,-0.45
35.455358267,0.0,-0.45
35.474130154,0.0,-0.45
35.494084359,0.0,-0.45
35.514058113,0.0,-0.45
35.53392458,0.0,-0.45
35.553998709,0.0,-0.45
35.573954344,0.0,-0.45
35.593909741,0.0,-0.45
35.613902092000004,0.0,-0.45
35.634102106,0.0,-0.45
35.653794051,0.0,-0.45
35.673980236,0.0,-0.45
35.693934679,0.0,-0.45
35.714428664,0.0,-0.45
35.73399663,0.0,-0.45
35.753931523,0.0,-0.45
35.773987532,0.0,-0.45
35.79408288,0.0,-0.45
35.813910246,0.0,-0.45
35.833904505,0.0,-0.45
35.854015351,0.0,-0.45
35.874025822,0.0,-0.45
35.894021988,0.0,-0.45
35.913894892,0.0,-0.45
35.933966875,0.0,-0.45
35.953996897,0.0,-0.45
35.9740026,0.0,-0.45
35.993897677,0.0,-0.45
36.014534712,0.0,-0.45
36.034036637,0.0,-0.45
36.053907872,0.0,-0.45
36.07399869,0.0,-0.45
36.094072104,0.0,-0.45
36.113866091,0.0,-0.45
36.134044409,0.0,-0.45
36.154289246,0.0,-0.45
36.173947811,0.0,-0.45
36.194084406,0.0,-0.45
36.213834524,0.0,-0.45
36.233980656,0.0,-0.45
36.253917218,0.0,-0.45
36.273891211,0.0,-0.45
