Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0107204950945907,9.78048452874233E-05,0.0706866421791387,0,0,0,3.63476292057873,0.00248177176910613,-0.000388214375374055,-5.35378750588235E-05,0.0258748163804492,-2.16494999735491E-06,0.0259059587156799,0,0,0,0,0,0,package://my_robot/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://my_robot/meshes/base_link.STL,,假装机箱-1;支架1-1;支架B-5;摄像头装配体1-2/CM22-2230B电机箱盖-1;假装前灯-1;摄像头装配体1-2/电机B箱体-2;摄像头装配体1-2/探头支撑左盖板-1;摄像头装配体1-2/电机A箱体-1;动力箱盖-3;圆锥齿轮箱（待定）-1;动力箱-5;动力箱-3;动力箱盖-1;电机壳-3;GE40+减速箱GP42C（91：1）+HEDL5540-2/HEDL5540-1;摄像头装配体1-2/探头箱盖板-1;摄像头装配体1-2/探头箱-1;摄像头装配体1-2/探头减速支撑右-1;摄像头装配体1-2/探头减速支撑右盖-1;摄像头装配体1-2/探头支撑左-1;摄像头装配体1-2/轴（电机A箱体）-1;电机接头-3;电机壳-1;电机接头-1;GE40+减速箱GP42C（91：1）+HEDL5540-2/减速箱GP42C-1;电板箱-1/电板箱-2;GE40+减速箱GP42C（91：1）+HEDL5540-1/HEDL5540-1;支架1-2;支架B-4;电板箱-1/电板箱盖-3;电板箱-1/电板箱内轴-1,坐标系8,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
left_wheel_front_Link,-0.00056726546336202,-0.00972022542951548,-5.41533828231095E-05,0,0,0,0.826148513927948,0.00282343998958379,-4.02585656847664E-05,-1.18372500496982E-07,0.00519041050246784,4.54927504057632E-08,0.0028202175341339,0,0,0,0,0,0,package://my_robot/meshes/left_wheel_front_Link.STL,1,1,0.949019607843137,1,0,0,0,0,0,0,package://my_robot/meshes/left_wheel_front_Link.STL,,8寸充气轮2-3,坐标系2,基准轴1,left_wheel_front_joint,continuous,0.178912109148856,0.107037805223412,0.030052752271374,0,0,0,base_link,-0.0102031718617054,0.999947843638991,0.000453084641131486,,,,,,,,,,,,
left_wheel_rear_Link,-0.000568071797212799,-0.00972023948829816,-4.17620014631966E-05,0,0,0,0.826148516815797,0.0028234353025611,-4.02579975511913E-05,-1.60650028881112E-07,0.0051904105338956,2.69894437586058E-08,0.00282022220983345,0,0,0,0,0,0,package://my_robot/meshes/left_wheel_rear_Link.STL,1,1,0.949019607843137,1,0,0,0,0,0,0,package://my_robot/meshes/left_wheel_rear_Link.STL,,8寸充气轮2-4,坐标系3,基准轴2,left_wheel_rear_joint,continuous,-0.157035966824235,0.101175564800452,0.0300400994124252,0,0,0,base_link,0.0113846376579507,-0.999932079719297,0.00249519010073403,,,,,,,,,,,,
right_wheel_front_Link,0.000568271712042531,0.00972024297600887,3.80660475420075E-05,0,0,0,0.826148517222712,0.00282337162183054,-4.02620671059894E-05,4.26178226804607E-07,0.00519041041283411,9.1915379883548E-08,0.00282028601476103,0,0,0,0,0,0,package://my_robot/meshes/right_wheel_front_Link.STL,1,1,0.949019607843137,1,0,0,0,0,0,0,package://my_robot/meshes/right_wheel_front_Link.STL,,8寸充气轮2-1,坐标系4,基准轴1,right_wheel_front_joint,continuous,0.181032384121442,-0.10075683114026,0.0299585988024258,0,0,0,base_link,-0.0102031718617054,0.999947843638991,0.000453084641131486,,,,,,,,,,,,
right_wheel_rear_Link,0.000325061866663701,0.00971599900451087,-0.00054881991318279,0,0,0,0.826148517020798,0.00282235102496642,-4.06045629882933E-05,-1.24642459901598E-06,0.00519039198187792,-7.86774676503047E-07,0.0028213111998838,0,0,0,0,0,0,package://my_robot/meshes/right_wheel_rear_Link.STL,1,1,0.949019607843137,1,0,0,0,0,0,0,package://my_robot/meshes/right_wheel_rear_Link.STL,,8寸充气轮2-2,坐标系5,基准轴2,right_wheel_rear_joint,continuous,-0.154670188269395,-0.106614787564809,0.0305586110601316,0,0,0,base_link,0.0113846376579507,-0.999932079719297,0.00249519010073403,,,,,,,,,,,,
base_scan,-0.00260987815096526,-4.09869785545011E-05,-0.0217665044703202,0,0,0,0.0374307462908558,2.803960761003E-05,-9.95197218049216E-08,-9.89677016712795E-07,3.3614709196291E-05,-1.79406539715028E-08,4.50944015130581E-05,0,0,0,0,0,0,package://my_robot/meshes/base_scan.STL,0.376470588235294,0.376470588235294,0.376470588235294,1,0,0,0,0,0,0,package://my_robot/meshes/base_scan.STL,,雷达_雷神M10.stp-1,坐标系6,Axis_base_scan_joint,base_scan_joint,fixed,0.190432245902798,0.00406027485239292,0.216848211077121,0,0,0,base_link,0,0,0,,,,,,,,,,,,
